Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:70300000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
70300000;1;01/11/2017;;1;1;46,634;2,958;9,853;18;3;1;1;1;;0;3,36;3,089;2,958;10,724;10,724;6,648;4,392;3,934;3,36;8,679;31,77;12,711;7,43;3,934;4,236;3,642;3,36;46,634;36,71;15,417;12,454;9,338;7,836;6,459;5,552;8,896;6,648;5,552;5,207;3,934;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
70300000;1;01/10/2017;;1;1;69,222;3,089;13,688;13;6;1;1;1;;0;11,45;6,088;5,552;4,873;3,786;3,089;7,034;6,839;10,963;8,896;13,233;47,111;69,222;64,703;35,026;22,228;15,136;10,252;8,679;7,43;7,034;10,486;8,465;6,459;5,552;4,873;4,55;4,392;3,786;3,642;3,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70300000;1;01/09/2017;;1;1;13,233;2,342;3,734;30;24;1;1;1;;0;5,552;5,207;4,873;4,873;4,71;4,236;4,236;3,934;3,786;3,642;3,5;3,36;3,223;3,089;3,089;3,089;3,089;3,089;3,089;2,958;2,829;2,703;2,58;2,342;2,342;2,342;2,342;2,342;2,342;13,233;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
70300000;1;01/08/2017;;1;1;124,469;3,36;17,895;20;2;1;1;1;;0;3,642;3,36;24,639;29,044;18,062;9,338;7,43;7,034;9,79;6,839;5,552;5,039;7,43;60,867;23,938;14,856;10,724;8,679;7,43;124,469;43,816;27,538;19,616;15,417;12,711;10,02;8,896;8,043;7,43;6,648;6,459;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70300000;1;01/07/2017;;1;1;10,02;3,642;5,718;1;29;1;1;1;;0;10,02;9,338;8,253;7,43;7,034;7,034;6,648;6,459;6,272;6,088;5,907;5,907;5,552;5,207;4,873;4,873;4,55;7,034;6,088;5,907;5,378;4,873;4,873;4,55;4,392;3,934;3,934;3,934;3,642;3,642;3,642;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70300000;1;01/06/2017;;1;1;;;;;;0;0;0;;0;266,214;145,679;86,162;193,708;;;;;;;;;;;;;;;;;;;;;;;;9,563;8,896;8,253;;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;
70300000;1;01/05/2017;;1;1;;;;;;0;0;0;;0;8,679;7,632;6,839;6,648;9,116;8,043;6,648;5,907;5,207;4,873;4,236;4,084;4,392;8,043;7,836;5,552;4,873;3,934;24,993;30,587;24,288;28,286;17,758;77,474;40,634;34,61;188,156;411,632;270,559;526,018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;0;
70300000;1;01/04/2017;;1;1;123,714;3,36;12,334;26;3;1;1;1;;0;4,55;4,084;3,36;3,36;5,039;26,799;10,486;7,632;6,648;5,907;4,873;4,55;4,084;3,642;3,642;4,392;6,459;7,43;5,552;4,873;4,873;8,043;5,552;4,55;4,236;123,714;45,685;20,578;15,417;10,02;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
70300000;1;01/03/2017;;1;1;32,168;3,934;8,673;8;28;1;1;1;;0;5,907;9,116;8,679;14,305;12,199;8,253;6,648;32,168;11,45;15,988;12,97;16,277;11,45;9,116;7,231;6,272;5,552;5,378;4,873;5,552;5,907;4,873;4,873;4,71;4,55;4,236;4,084;3,934;10,252;6,839;5,207;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70300000;1;01/02/2017;;1;1;45,215;5,728;15,737;4;11;1;1;1;;0;15,988;12,454;25,708;45,215;17,457;12,454;9,116;7,632;6,648;6,272;5,728;26,069;24,288;17,758;12,711;10,02;21,893;11,206;9,116;19,934;10,486;8,043;5,907;30,198;37,565;12,711;10,02;8,043;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
70300000;1;01/01/2017;;1;1;260,83;5,207;32,308;6;22;1;1;1;;0;59,791;46,158;37,565;22,905;34,197;260,83;68,649;36,71;23,247;32,569;26,433;19,301;21,231;14,856;11,45;9,79;8,679;8,253;7,836;7,034;6,272;5,207;27,167;21,561;26,069;29,044;16,862;14,033;10,724;67,51;19,616;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
