Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:03052010


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
3052010;1;01/02/2003;1;62,1;304,6;24;15;1;1;1;;0;30,2;34,7;0,0;6,3;4,7;52,3;4,6;32,5;5,9;16,6;0,0;20,9;0,0;0,0;0,0;0,0;2,3;0,0;0,0;8,9;0,0;0,0;0,0;62,1;11,8;0,0;0,0;10,8;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
3052010;1;01/01/2003;1;41,4;109,7;23;6;1;1;1;;0;7,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14,2;6,8;0,0;0,0;0,0;0,0;0,0;1,1;0,0;39,2;0,0;0,0;41,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/12/2002;1;173,5;422,2;23;10;1;1;1;;0;30,2;34,7;0,0;20,3;45,8;74,4;0,0;0,0;0,0;0,0;11,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,8;0,0;0,0;173,5;10,7;0,0;0,0;0,0;0,0;0,0;0,0;7,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/11/2002;1;45,1;142,2;21;8;1;1;1;;0;0,0;0,0;0,0;25,5;0,0;0,0;0,0;0,0;0,0;6,9;0,0;0,0;0,0;0,0;8,7;0,0;0,0;6,2;0,0;16,5;45,1;0,0;0,0;0,0;20,6;0,0;0,0;12,7;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
3052010;1;01/10/2002;1;56,4;235,3;3;10;1;1;1;;0;0,0;0,0;56,4;0,0;0,0;0,0;48,9;45,6;0,0;0,0;11,8;0,0;0,0;0,0;0,0;12,9;0,0;0,0;7,2;0,0;7,8;0,0;0,0;6,7;12,8;0,0;25,2;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/09/2002;1;74,5;196,2;12;7;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;15,5;0,0;0,0;0,0;27,9;74,5;0,0;0,0;0,0;0,0;19,4;2,1;0,0;42,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
3052010;1;01/08/2002;1;45,8;119,1;20;6;1;1;1;;0;0,0;0,0;8,7;0,0;0,0;0,0;0,0;0,0;22,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;45,8;23,8;0,0;0,0;2,5;0,0;0,0;0,0;0,0;0,0;15,5;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/07/2002;1;33,4;154,3;31;10;1;1;1;;0;2,3;17,3;0,0;0,0;0,0;2,3;20,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,2;3,9;1,9;0,0;27,4;0,0;30,5;0,0;0,0;0,0;33,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/06/2002;1;129,4;215,4;3;7;1;1;1;;0;0,0;0,0;129,4;0,0;0,0;14,1;20,6;0,0;0,0;10,1;0,0;0,0;0,0;0,0;0,0;0,0;4,6;32,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
3052010;1;01/05/2002;1;54,0;169,0;29;6;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;41,0;0,0;0,0;13,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,4;54,0;47,6;8,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/04/2002;1;66,6;258,5;20;9;1;1;1;;0;13,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,1;8,3;0,0;0,0;0,0;0,0;49,8;0,0;0,0;66,6;0,0;0,0;5,8;44,2;46,0;0,0;0,0;0,0;0,0;22,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
3052010;1;01/03/2002;1;56,7;225,7;31;11;1;1;1;;0;36,1;0,0;0,0;0,0;11,1;0,0;0,0;0,0;18,4;0,0;0,0;12,6;0,0;1,6;0,0;0,0;0,0;7,4;0,0;36,6;0,0;0,0;0,0;0,0;0,0;18,9;13,1;0,0;13,2;0,0;56,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/02/2002;1;18,6;66,7;1;7;1;1;1;;0;18,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,1;2,1;9,4;0,0;12,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,9;15,5;0,0;0,0;0,0;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
3052010;1;01/01/2002;1;33,3;113,0;31;7;1;1;1;;0;10,1;0,0;0,0;0,0;0,0;21,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,8;0,0;13,1;0,0;9,3;11,9;0,0;0,0;33,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/12/2001;1;28,7;87,6;5;6;1;1;1;;0;15,4;0,0;0,0;0,0;28,7;11,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,2;0,0;0,0;0,0;0,0;10,3;0,0;0,0;0,0;0,0;0,0;19,2;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/11/2001;1;45,8;126,9;11;6;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;13,6;26,5;0,0;4,8;45,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,3;0,0;0,0;0,0;0,0;24,9;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
3052010;1;01/10/2001;1;45,6;133,5;1;8;1;1;1;;0;45,6;5,3;23,1;0,0;0,0;0,0;0,0;12,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,5;0,0;7,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,8;12,1;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/09/2001;1;85,5;324,3;8;10;1;1;1;;0;25,9;35,0;46,4;49,0;0,0;0,0;0,0;85,5;0,0;0,0;0,0;0,0;0,0;8,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,6;0,0;0,0;21,6;0,0;5,7;0,0;38,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
3052010;1;01/08/2001;1;13,6;35,9;18;4;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;6,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,6;0,0;0,0;0,0;0,0;0,0;11,6;0,0;0,0;0,0;4,1;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/07/2001;1;57,6;157,1;11;7;1;1;1;;0;0,0;10,7;0,0;0,0;12,6;0,0;0,0;6,8;0,0;12,5;57,6;0,0;0,0;0,0;0,0;0,0;0,0;21,8;0,0;35,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/06/2001;1;70,2;184,0;1;7;1;1;1;;0;70,2;23,1;0,0;0,0;0,0;36,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;24,3;0,0;0,0;0,0;16,7;0,0;0,0;0,0;0,0;8,7;4,9;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
3052010;1;01/05/2001;1;28,4;74,0;2;6;1;1;1;;0;9,2;28,4;0,0;0,0;0,0;7,1;0,0;0,0;12,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,0;0,0;0,0;0,0;10,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/04/2001;1;87,5;243,8;29;8;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;22,4;0,0;0,0;0,0;28,2;0,0;3,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31,6;20,3;27,2;87,5;23,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
3052010;1;01/03/2001;1;85,5;174,9;17;6;1;1;1;;0;0,0;0,0;0,0;10,3;0,0;0,0;12,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;41,3;85,5;0,0;0,0;0,0;0,0;0,0;21,9;3,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/02/2001;1;44,6;120,2;12;8;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,8;44,6;0,0;0,0;0,0;0,0;0,0;0,0;9,4;0,0;0,0;3,4;8,9;0,0;3,1;36,9;4,1;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
3052010;1;01/01/2001;1;33,2;151,5;15;10;1;1;1;;0;0,0;0,0;0,0;0,0;32,5;0,0;0,0;13,5;0,0;0,0;8,9;0,0;0,0;7,1;33,2;0,0;32,4;4,1;6,3;0,0;0,0;0,0;5,6;0,0;0,0;0,0;0,0;0,0;7,9;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/12/2000;1;24,6;92,4;16;7;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,2;8,2;24,6;0,0;0,0;0,0;0,0;0,0;14,2;0,0;15,3;0,0;0,0;6,2;14,7;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/11/2000;1;29,9;125,0;8;6;1;1;1;;0;0,0;25,5;17,1;0,0;0,0;0,0;0,0;29,9;0,0;0,0;0,0;7,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19,1;0,0;0,0;0,0;0,0;26,2;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
3052010;1;01/10/2000;1;36,2;159,1;10;7;1;1;1;;0;0,0;0,0;0,0;31,4;0,0;0,0;0,0;0,0;0,0;36,2;0,0;29,5;0,0;0,0;0,0;0,0;0,0;6,3;0,0;6,3;0,0;0,0;0,0;18,1;0,0;0,0;31,3;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/09/2000;1;44,8;184,0;21;10;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;24,7;8,4;4,7;11,3;15,4;0,0;0,0;3,5;39,4;0,0;44,8;24,5;0,0;7,3;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3052010;1;01/08/2000;1;22,4;56,7;26;3;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;17,5;22,4;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/07/2000;1;23,3;62,8;11;6;1;1;1;;0;0,0;10,4;15,2;0,0;0,0;0,0;0,0;0,0;4,2;6,3;23,3;0,0;3,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/06/2000;1;52,6;176,2;29;9;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;16,7;9,2;5,9;0,0;0,0;32,4;0,0;0,0;0,0;0,0;27,1;7,5;0,0;2,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;52,6;22,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
3052010;1;01/05/2000;1;82,9;175,4;2;6;1;1;1;;0;0,0;82,9;0,0;11,2;1,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;33,2;3,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;43,5;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/04/2000;1;34,8;77,5;19;6;1;1;1;;0;0,0;0,0;0,0;0,0;5,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,5;0,0;0,0;0,0;3,6;12,2;34,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
3052010;1;01/03/2000;1;59,6;163,6;4;7;1;1;1;;0;0,0;0,0;0,0;59,6;33,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;17,8;0,0;0,0;0,0;0,0;3,0;0,0;0,0;28,1;0,0;10,1;11,3;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/02/2000;1;38,9;118,0;28;7;1;1;1;;0;10,5;0,0;0,0;14,7;0,0;0,0;0,0;0,0;0,0;16,5;0,0;0,0;28,1;3,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,9;0,0;0,0;0,0;0,0;38,9;0,0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
3052010;1;01/01/2000;1;27,6;94,0;17;6;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,3;23,9;0,0;0,0;0,0;7,2;6,6;27,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/12/1999;1;24,3;52,7;3;5;1;1;0;1098,5;1;0,0;0,0;24,3;0,0;0,0;4,2;0,0;0,0;0,0;0,0;0,0;0,0;5,2;4,1;14,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/11/1999;1;36,8;69,7;5;4;1;1;1;;0;0,0;0,0;0,0;13,1;36,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,4;0,0;17,4;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
3052010;1;01/10/1999;1;51,6;122,3;14;6;1;1;0;1098,5;1;0,0;23,4;0,0;0,0;0,0;0,0;4,1;25,1;0,0;0,0;0,0;0,0;15,2;51,6;0,0;0,0;0,0;0,0;0,0;2,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/09/1999;1;88,2;157,1;8;6;1;1;0;1098,5;1;12,9;0,0;14,4;12,2;12,3;0,0;0,0;88,2;0,0;0,0;0,0;0,0;0,0;0,0;17,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3052010;1;01/08/1999;1;10,6;19,3;7;3;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;10,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,1;2,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/07/1999;1;23,2;89,8;27;6;1;1;0;1098,5;1;0,0;0,0;4,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,2;4,5;0,0;0,0;22,3;0,0;0,0;0,0;0,0;0,0;0,0;23,2;0,0;0,0;19,9;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/06/1999;1;36,8;108,2;27;6;1;1;0;1098,5;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,9;29,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;36,8;11,4;8,2;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3052010;1;01/05/1999;1;64,6;95,2;29;2;1;1;0;1098,5;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,6;0,0;64,6;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/04/1999;1;43,6;154,7;3;7;1;1;0;1098,5;1;0,0;23,7;43,6;14,3;0,0;6,3;0,0;0,0;0,0;0,0;0,0;18,3;0,0;0,0;0,0;31,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;17,3;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
3052010;1;01/03/1999;1;33,3;49,9;29;3;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,5;4,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;33,3;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/02/1999;1;54,5;105,6;14;5;1;1;0;1098,5;1;0,0;25,4;0,0;0,0;0,0;0,0;0,0;12,7;0,0;0,0;0,0;0,0;0,0;54,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,4;7,6;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
3052010;1;01/01/1999;1;17,9;66,0;23;5;1;1;0;1098,5;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,9;0,0;0,0;17,9;0,0;6,6;0,0;0,0;0,0;17,7;15,9;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/12/1998;1;34,6;108,0;12;6;1;1;1;;0;0,0;0,0;0,0;6,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;34,6;9,1;22,5;0,0;0,0;6,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;29,4;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/11/1998;1;37,2;62,9;25;4;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,7;0,0;0,0;0,0;15,1;4,9;0,0;0,0;0,0;0,0;0,0;0,0;37,2;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
3052010;1;01/10/1998;1;14,2;24,1;24;3;1;1;1;;0;0,0;0,0;0,0;0,0;6,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14,2;0,0;0,0;3,4;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/09/1998;1;45,3;108,4;18;6;1;1;1;;0;0,0;0,0;9,2;14,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,4;15,1;0,0;0,0;0,0;0,0;45,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21,1;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
3052010;1;01/08/1998;1;83,9;235,4;25;8;1;1;1;;0;0,0;18,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,1;0,0;0,0;0,0;16,5;0,0;0,0;7,5;0,0;0,0;0,0;0,0;3,8;0,0;83,9;76,1;21,3;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/07/1998;1;25,7;117,7;18;8;1;1;1;;0;16,7;0,0;0,0;0,0;0,0;0,0;7,3;8,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;23,5;25,7;0,0;0,0;9,1;0,0;0,0;10,4;16,7;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/06/1998;1;77,1;182,2;11;7;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,2;2,1;49,5;77,1;0,0;0,0;0,0;3,1;0,0;37,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
3052010;1;01/05/1998;1;16,1;79,0;16;10;1;1;1;;0;1,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,5;4,5;14,7;5,7;16,1;6,1;0,0;0,0;0,0;0,0;0,0;0,0;1,9;0,4;14,8;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
3052010;1;01/04/1998;1;55,8;191,7;11;8;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;26,2;0,0;0,0;0,0;55,8;0,0;28,8;0,0;0,0;55,1;5,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,7;0,0;0,0;5,5;9,4;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
